Codigo Pais,Region,Año,Tasa de natalidad,Tasa de mortalidad,Consumo de energía eléctrica (kWh per cápita),PIB (USD),PIB per cápita (USD),Personas que utilizan Internet (% de la población),Tasa de mortalidad infantil,Esperanza de vida al nacer (años),Densidad de población (habitantes por km2 de superficie terrestre),Desempleo (% de la fuerza laboral total)
100,1,1995,20.391,2.017,10739.3,8137910000.0,15849.7,0.19021,13.2,76.759,44.2241,1.686
101,0,2014,10.0,12.8,2584.41,200000000000.0,10027.0,54.08,8.4,74.9098,86.5307,6.802
101,0,2013,9.4,12.4,2494.53,191000000000.0,9555.24,49.7645,9.0,75.0634,86.8743,7.096
101,0,2012,10.0,12.7,2604.24,171000000000.0,8535.05,45.88,9.4,74.4122,87.2013,6.794
101,0,2011,9.7,12.5,2639.03,183000000000.0,9105.0,40.01,9.5,74.4098,87.5332,7.177
101,0,2010,10.5,12.8,2550.86,166000000000.0,8209.92,39.93,9.7,73.4585,88.0107,6.959
101,0,2009,10.9,12.6,2390.57,174000000000.0,8548.12,36.6,10.2,73.3098,88.5312,6.859
101,0,2008,10.8,12.3,2605.82,214000000000.0,10435.0,32.42,11.0,72.5659,89.3339,5.787
101,0,2007,10.3,12.1,2529.91,175000000000.0,8360.17,28.3,12.2,72.5659,90.839,6.413
101,0,2006,10.4,12.2,2446.29,122000000000.0,5757.5,24.66,13.7,72.1634,92.1548,7.269
101,0,2005,10.4,12.3,2365.42,98452800000.0,4617.93,21.5,15.2,71.8789,92.7023,7.174
101,0,2004,10.1,12.1,2295.57,74972700000.0,3494.94,15.0,16.3,71.5943,93.2685,7.719
101,0,2003,9.8,12.4,2237.94,57806500000.0,2679.41,8.9,16.9,71.3098,93.8218,6.95
101,0,2002,9.7,12.4,2079.8,46066100000.0,2119.88,6.58,17.3,71.0098,94.5338,8.11
101,0,2001,10.0,11.7,2066.78,40394800000.0,1825.18,4.53867,17.7,71.161,96.3474,6.558
101,0,2000,10.4,11.4,1987.66,37253300000.0,1659.91,3.61372,18.3,71.1634,97.7013,6.967
101,0,1999,10.4,11.8,1935.56,35952800000.0,1599.89,2.69758,19.3,70.5122,97.8747,6.237
101,0,1998,10.5,12.0,2107.45,41694100000.0,1852.47,2.23765,20.4,69.8073,98.0328,5.629
101,0,1997,10.5,12.4,2251.0,35574900000.0,1577.32,0.445445,21.3,69.0049,98.2616,5.514
101,0,1996,10.2,12.7,2430.3,36937100000.0,1633.01,0.221623,21.8,69.1049,98.5492,6.74
101,0,1995,10.4,12.0,2328.79,37435300000.0,1650.28,0.0749528,22.1,69.4561,98.8464,8.01
101,0,1994,10.9,11.7,2234.74,30074400000.0,1323.1,0.0263002,22.2,69.5098,99.038,8.17
101,0,1993,11.0,11.6,2272.12,26362900000.0,1158.13,0.00370321,22.4,69.5634,99.2037,8.401
102,0,2014,13.3,13.1,6602.66,45810600000.0,14100.7,70.52,7.7,70.7437,8.78188,5.16
102,0,2013,13.2,13.0,6539.21,45810600000.0,16007.1,67.97,8.1,70.5788,8.76278,5.458
102,0,2012,13.3,13.3,6617.14,45810600000.0,15434.6,63.8,8.4,70.0722,8.74414,5.436
102,0,2011,12.6,13.5,6485.76,45810600000.0,14351.2,49.0,8.6,69.6839,8.72944,6.536
102,0,2010,12.5,14.2,6409.9,45810600000.0,10675.0,43.0,8.9,68.8412,8.72263,7.369
102,0,2009,12.3,14.1,6095.38,45810600000.0,8562.81,29.0,9.2,68.6846,8.71872,8.301
102,0,2008,12.0,14.5,6399.68,45810600000.0,11635.3,26.83,9.6,67.9493,8.71609,6.205
102,0,2007,11.3,14.6,6286.05,45810600000.0,9101.26,24.66,10.2,67.5868,8.71946,6.002
102,0,2006,10.4,15.2,6098.54,45810600000.0,6920.19,18.0233,11.0,66.7276,8.73439,7.055
102,0,2005,10.2,16.1,5770.11,45810600000.0,5323.47,15.2267,11.8,65.5298,8.76107,7.124
102,0,2004,10.4,16.0,5633.86,45810600000.0,4102.37,12.8594,12.8,65.471,8.79464,7.763
102,0,2003,10.2,16.4,5478.14,430000000000.0,2975.13,8.29886,13.7,65.0478,8.83026,8.21
102,0,2002,9.8,15.4,5304.43,345000000000.0,2377.54,4.12827,14.7,65.1288,8.87043,7.875
102,0,2001,9.1,15.6,5274.38,307000000000.0,2100.36,2.94437,15.7,65.3834,8.91161,8.978
102,0,2000,8.7,15.3,5198.42,260000000000.0,1771.6,1.97723,16.5,65.4837,8.949,10.581
102,0,1999,8.3,14.6,4998.84,196000000000.0,1330.76,1.01898,17.2,65.9822,8.98278,13.036
102,0,1998,8.8,13.5,4848.03,271000000000.0,1834.86,0.812744,17.7,67.0298,9.01459,13.261
102,0,1997,8.6,13.8,4935.62,405000000000.0,2737.57,0.472964,18.1,66.6988,9.03098,11.813
102,0,1996,8.9,14.2,5016.45,392000000000.0,2643.93,0.269753,18.4,65.8541,9.04631,9.665
102,0,1995,9.3,15.0,5101.56,396000000000.0,2665.78,0.148151,18.6,64.6907,9.05924,9.449
102,0,1994,9.5,15.7,5190.73,395000000000.0,2663.39,0.0538175,18.7,64.4671,9.05519,8.131
102,0,1993,9.4,14.5,5724.09,435000000000.0,2929.46,0.0134472,18.6,64.9359,9.06374,5.883
102,0,1992,10.7,12.2,6107.48,460000000000.0,3095.66,0.000672532,18.4,66.8732,9.07196,5.181
103,1,2014,19.969,3.407,9401.37,45810600000.0,24463.9,64.7137,7.9,74.533,14.3821,5.72
103,1,2013,20.528,3.41,8784.62,45810600000.0,24844.7,60.5,8.5,74.402,13.9799,5.57
103,1,2012,21.078,3.422,8502.78,45810600000.0,25243.4,54.0,9.1,74.254,13.5625,5.52
103,1,2011,21.613,3.441,8015.12,45810600000.0,23745.8,47.5,9.7,74.089,13.1497,5.77
103,1,2010,22.123,3.464,7974.74,45810600000.0,19262.5,41.0,10.4,73.917,12.756,5.55
103,1,2009,22.599,3.488,7477.08,429000000000.0,16113.1,38.0,11.1,73.75,12.388,5.38
103,1,2008,23.043,3.51,7203.5,45810600000.0,20078.3,36.0,11.9,73.598,12.0429,5.08
103,1,2007,23.458,3.53,6942.54,416000000000.0,16516.6,30.0,12.6,73.467,11.7155,5.73
103,1,2006,23.854,3.546,6842.76,377000000000.0,15384.7,19.4596,13.4,73.355,11.3962,6.25
103,1,2005,24.236,3.561,6615.04,328000000000.0,13791.4,12.705,14.2,73.256,11.0789,6.05
103,1,2004,24.61,3.575,6352.4,259000000000.0,11185.1,10.2345,15.1,73.159,10.7609,5.82
103,1,2003,24.991,3.591,6501.33,216000000000.0,9609.97,8.00158,15.9,73.051,10.4465,5.56
103,1,2002,25.398,3.614,6049.35,190000000000.0,8695.4,6.38471,16.9,72.92,10.1435,5.27
103,1,2001,25.85,3.647,5947.28,184000000000.0,8684.65,4.68105,17.8,72.759,9.86312,4.62
103,1,2000,26.375,3.691,5664.97,190000000000.0,9171.33,2.21069,18.9,72.561,9.61248,4.57
103,1,1999,27.002,3.747,5612.71,162000000000.0,8007.96,0.493585,20.0,72.327,9.39416,4.35
103,1,1998,27.736,3.818,5471.48,147000000000.0,7419.16,0.10143,21.2,72.06,9.20286,4.692
103,1,1997,28.577,3.902,5128.06,166000000000.0,8551.67,0.052099,22.5,71.766,9.02788,5.141
103,1,1996,29.514,4.002,4967.52,159000000000.0,8335.8,0.0267327,23.9,71.445,8.85423,5.601
103,1,1995,30.529,4.118,4929.99,143000000000.0,7690.58,0.0109561,25.5,71.099,8.67045,6.09
104,2,2014,36.867,6.319,229.352,19770800000.0,1394.79,17.7,36.4,66.37,73.6235,7.63
104,2,2013,37.352,6.522,215.347,18960200000.0,1375.68,13.1,37.8,65.939,71.5858,8.513
104,2,2012,37.757,6.753,215.49,17825400000.0,1330.06,10.8,39.3,65.448,69.6099,9.314
104,2,2011,38.077,7.013,203.778,17878800000.0,1371.72,9.8,40.9,64.898,67.6975,10.36
104,2,2010,38.306,7.305,202.869,16215100000.0,1278.98,8.0,42.6,64.284,65.8502,10.541
104,2,2009,38.446,7.632,192.378,16248200000.0,1317.24,7.5,44.5,63.607,64.0684,10.363
104,2,2008,38.519,7.987,160.937,16949800000.0,1411.93,7.12,46.5,62.88,62.3524,9.316
104,2,2007,38.553,8.363,184.049,14286000000.0,1222.37,6.89,48.8,62.126,60.7026,9.499
104,2,2006,38.566,8.749,159.546,11847800000.0,1040.9,5.61174,51.3,61.365,59.1195,10.03
104,2,2005,38.583,9.137,160.233,11022800000.0,993.932,4.78668,54.0,60.62,57.602,9.088
104,2,2004,38.626,9.516,140.332,10167400000.0,940.552,4.38602,56.9,59.912,56.1475,7.958
104,2,2003,38.707,9.878,127.496,8683230000.0,823.721,2.10144,60.0,59.259,54.7523,6.776
104,2,2002,38.834,10.212,147.321,6752510000.0,656.623,1.00645,63.0,58.675,53.4135,5.65
104,2,2001,39.014,10.508,124.55,6174900000.0,615.268,0.983794,66.0,58.177,52.1275,5.608
104,2,2000,39.246,10.752,102.575,5924240000.0,604.654,0.403967,68.4,57.787,50.8894,5.603
104,2,1999,39.519,10.93,118.302,6512210000.0,680.572,0.311091,70.2,57.523,49.6999,5.703
104,2,1998,39.818,11.043,122.168,6368270000.0,681.26,0.0798714,71.3,57.376,48.5523,5.649
104,2,1997,40.129,11.103,117.513,5915250000.0,647.829,0.0273474,71.8,57.323,47.4257,5.659
104,2,1996,40.449,11.121,110.066,6413190000.0,719.543,0.0112382,71.8,57.342,46.2934,5.686
104,2,1995,40.776,11.11,109.319,6176310000.0,710.725,0.000692848,71.5,57.404,45.1367,5.658
105,0,2014,9.3,14.2,4271.74,47062200000.0,6600.06,62.0751,5.7,75.3366,81.5296,19.223
105,0,2013,9.2,14.0,4444.22,48394200000.0,6755.07,53.4504,6.0,75.1854,81.9132,6.854
105,0,2012,9.3,14.2,4386.53,43309300000.0,6015.95,48.1,6.2,74.8366,82.3128,6.854
105,0,2011,9.1,14.2,4489.57,49258100000.0,6809.16,42.2,6.4,74.5366,82.7132,6.854
105,0,2010,9.4,14.2,4358.81,41819500000.0,5735.42,40.9,6.6,74.3366,83.3688,19.218
105,0,2009,9.6,14.2,4224.4,45162900000.0,6169.11,38.1,6.8,73.9854,83.7046,16.142
105,0,2008,9.4,13.97,4291.84,52194200000.0,7101.04,35.6,6.9,73.8854,84.041,13.705
105,0,2007,9.22,13.92,4159.14,43171000000.0,5848.48,33.15,7.0,73.6317,84.3995,18.06
105,0,2006,9.58,13.88,4040.44,32482100000.0,4382.62,27.2,7.3,73.3854,84.7424,20.85
105,0,2005,9.7,14.3,3921.91,27683200000.0,3720.48,26.3,7.7,72.8341,85.0763,20.85
105,0,2004,10.5,14.0,4258.25,24861500000.0,3331.23,23.5,8.4,72.6829,85.3322,18.5
106,4,2014,9.8,4.7,8844.69,315000000000.0,4351.89,79.0292,2.2,82.4951,73.6825,3.74
106,4,2013,9.3,4.6,8680.61,308000000000.0,4351.89,80.9021,2.2,82.2463,73.6825,3.86
106,4,2012,10.1,4.5,8673.99,295000000000.0,4351.89,72.0,2.2,81.9951,73.6825,3.72
106,4,2011,9.5,4.5,8651.76,279000000000.0,4351.89,71.0,2.2,81.7439,73.6825,3.89
106,4,2010,9.3,4.4,8679.99,240000000000.0,4351.89,71.0,2.2,81.5415,73.6825,4.12
106,4,2009,9.9,4.3,8114.37,194000000000.0,38927.2,69.0,2.2,81.2415,73.6825,5.86
106,4,2008,10.2,4.4,8401.05,194000000000.0,4351.89,69.0,2.2,80.7902,73.6825,3.96
106,4,2007,10.3,4.5,8706.58,181000000000.0,4351.89,69.9,2.2,80.4415,73.6825,3.9
106,4,2006,10.3,4.4,8720.02,149000000000.0,33769.2,59.0,2.3,80.1415,73.6825,4.48
106,4,2005,10.2,4.4,8678.17,128000000000.0,29961.3,61.0,2.3,79.9902,73.6825,5.59
106,4,2004,10.3,4.4,8314.33,115000000000.0,27608.5,62.0,2.4,79.4902,73.6825,5.84
106,4,2003,10.5,4.5,8113.59,97645400000.0,23730.2,53.8379,2.5,79.039,73.6825,5.93
106,4,2002,11.4,4.4,7756.32,92537800000.0,22159.7,47.0,2.6,78.5512,73.6825,5.65
106,4,2001,11.8,4.3,7516.17,89794900000.0,21700.0,41.6704,2.8,78.2512,73.6825,3.76
106,4,2000,13.7,4.5,7575.44,96074500000.0,23852.3,36.0,3.0,77.9512,73.6825,3.7
106,4,1999,12.8,4.5,7187.67,86284700000.0,21796.1,24.1554,3.2,77.5512,73.6825,4.85
106,4,1998,13.1,4.6,6965.75,85728300000.0,21829.3,19.5908,3.4,77.3,73.6825,3.41
106,4,1997,14.5,4.5,6829.23,100000000000.0,26376.0,13.4716,3.6,76.8976,73.6825,2.5
106,4,1996,15.2,4.7,6312.69,96295900000.0,26233.6,8.34996,3.8,76.5951,73.6825,3.57
106,4,1995,15.6,4.8,6069.22,87811000000.0,24914.4,2.87342,4.0,76.2951,73.6825,3.3
106,4,1994,16.2,4.7,5842.56,73690800000.0,21553.0,1.1852,4.2,76.1976,73.6825,3.03
106,4,1993,16.8,4.6,5499.97,60603500000.0,18290.0,0.763278,4.6,76.0463,73.6825,3.07
106,4,1992,16.8,4.7,5236.64,52130300000.0,16135.9,0.471368,5.0,75.9463,73.6825,3.09
106,4,1991,17.1,4.6,5104.81,45466200000.0,14502.4,0.161504,5.5,75.6463,73.6825,2.18
107,0,2014,10.2,9.5,5137.07,101000000000.0,18629.8,79.98,5.2,76.8122,112.701,13.184
107,0,2013,10.1,9.6,5202.47,98478300000.0,18191.6,77.8826,5.3,76.4122,112.573,14.22
107,0,2012,10.3,9.7,5137.79,93414000000.0,17274.6,76.71,5.5,76.1098,112.452,13.963
107,0,2011,11.3,9.6,5347.53,98181300000.0,18187.2,74.44,5.6,75.9585,112.261,13.617
107,0,2010,11.2,9.9,5201.4,89501000000.0,16600.6,75.71,5.8,75.1122,112.109,14.379
107,0,2009,11.4,9.8,4954.14,88945600000.0,16513.0,70.0,6.0,74.9098,112.007,12.025
107,0,2008,10.7,9.9,5294.44,100000000000.0,18650.4,66.05,6.2,74.7049,111.834,9.508
107,0,2007,10.1,10.0,5272.37,86304200000.0,16057.7,61.8,6.4,74.2073,111.739,11.143
107,0,2006,10.0,9.9,5153.12,70596700000.0,13139.0,56.08,6.6,74.2049,111.706,13.373
107,0,2005,10.1,10.0,4932.8,62697500000.0,11669.4,55.19,6.8,73.9049,111.701,16.256
107,0,2004,10.0,9.7,5097.84,57240500000.0,10654.8,52.89,7.1,73.9585,111.69,18.599
107,0,2003,9.6,9.7,5021.8,46731800000.0,8696.91,43.04,7.3,73.6049,111.689,17.12
107,0,2002,9.5,9.6,5051.6,35083600000.0,6524.86,40.14,7.6,73.6049,111.786,18.721
107,0,2001,9.5,9.7,5027.45,30703000000.0,5708.08,12.5283,7.9,73.4024,111.827,19.382
107,0,2000,10.2,9.8,4955.91,29114900000.0,5402.93,9.4268,8.2,73.0512,112.032,19.062
107,0,1999,10.4,9.7,5028.71,30415100000.0,5636.58,5.43776,8.5,72.9024,112.183,15.947
107,0,1998,10.7,9.9,4682.3,29828900000.0,5533.59,2.68981,8.9,72.5512,112.069,12.187
107,0,1997,11.0,9.7,5068.09,27660100000.0,5138.15,1.17338,9.3,72.7049,111.919,11.894
107,0,1996,11.2,9.5,5150.41,27821900000.0,5177.75,0.78329,9.7,72.6537,111.712,11.341
107,0,1995,11.5,9.8,4925.96,25733000000.0,4799.15,0.52321,10.1,72.2537,111.476,13.109
107,0,1994,12.4,9.6,4582.58,20079400000.0,3755.73,0.31851,10.6,72.3,111.15,13.654
107,0,1993,13.8,9.9,4570.44,16452200000.0,3089.44,0.127829,11.1,72.4488,110.713,12.2
108,0,2014,10.3,9.2,6728.0,49889600000.0,24195.0,71.59,2.1,81.078,102.382,9.668
108,0,2013,10.2,9.4,6779.28,48116300000.0,23357.9,72.6756,2.2,80.322,102.282,10.102
108,0,2012,10.7,9.4,6718.98,46352800000.0,22532.4,68.35,2.4,80.1244,102.114,8.84
108,0,2011,10.7,9.1,6753.07,51290800000.0,24985.2,67.34,2.5,79.9707,101.898,8.166
108,0,2010,10.9,9.1,6510.84,48013600000.0,23437.5,70.0,2.6,79.422,101.686,7.236
108,0,2009,10.7,9.2,6104.42,50244800000.0,24633.8,64.0,2.8,78.9707,101.245,5.857
108,0,2008,10.8,9.1,6920.24,55589800000.0,27501.8,58.0,2.9,78.7659,100.332,4.371
108,0,2007,9.8,9.2,7137.82,48114700000.0,23841.3,56.74,3.1,78.561,100.205,4.818
108,0,2006,9.4,9.1,7123.54,39587700000.0,19726.1,54.01,3.3,78.0866,99.6459,5.95
108,0,2005,9.1,9.4,6917.86,36347000000.0,18169.2,46.81,3.5,77.6122,99.3284,6.506
108,0,2004,9.0,9.3,6830.71,34470200000.0,17260.9,40.81,3.7,77.2073,99.1565,6.012
108,0,2003,8.7,9.7,6578.03,29697400000.0,14880.5,31.8548,3.9,76.8585,99.093,6.479
108,0,2002,8.8,9.4,6380.95,23563600000.0,11814.1,27.8389,4.1,76.0073,99.0333,5.922
108,0,2001,8.8,9.3,6006.35,20875400000.0,10479.3,30.1759,4.3,75.7585,98.9106,5.682
108,0,2000,9.1,9.3,5778.0,20342200000.0,10227.7,15.1103,4.6,75.4122,98.755,6.918
108,0,1999,8.8,9.5,5675.62,22690000000.0,11442.0,12.6109,4.9,75.0098,98.463,7.324
108,0,1998,9.0,9.6,5574.71,22125400000.0,11165.3,10.1046,5.2,74.8073,98.3927,7.389
108,0,1997,9.1,9.5,5434.66,20749100000.0,10447.9,7.59192,5.5,74.7073,98.6075,6.647
108,0,1996,9.4,9.4,5365.51,21480000000.0,10801.4,5.07227,5.9,74.4585,98.7402,6.908
108,0,1995,9.5,9.5,5312.9,21273100000.0,10690.7,2.89899,6.2,73.9585,98.802,7.15
108,0,1994,9.8,9.7,5240.16,14993800000.0,7536.69,1.07157,6.7,73.4049,98.7807,8.24
108,0,1993,9.9,10.0,4950.93,13209800000.0,6632.25,0.409792,7.1,73.2537,98.895,8.51
109,2,2014,22.113,10.044,4197.91,351000000000.0,6428.29,49.0,32.9,61.968,44.9645,6.854
109,2,2013,22.483,10.43,4285.48,367000000000.0,6829.02,46.5,34.1,61.099,44.2582,6.854
109,2,2012,22.815,10.918,4365.92,396000000000.0,7501.41,41.0,35.3,60.06,43.5532,6.854
109,2,2011,23.097,11.483,4566.29,416000000000.0,8007.38,33.97,36.6,58.895,42.8692,6.854
109,2,2010,23.305,12.085,4542.6,375000000000.0,7328.59,24.0,38.2,57.669,42.2203,6.854
109,2,2009,23.417,12.677,4428.15,296000000000.0,5862.82,10.0,40.3,56.46,41.6103,6.854
109,2,2008,23.433,13.206,4665.18,287000000000.0,5760.79,8.43,42.9,55.36,41.0353,6.854
109,2,2007,23.367,13.624,4851.69,299000000000.0,6095.65,8.06538,45.5,54.452,40.4914,6.854
109,2,2006,23.238,13.897,4721.93,272000000000.0,5601.97,7.60714,48.1,53.795,39.9719,6.854
109,2,2005,23.073,13.994,4636.93,258000000000.0,5383.63,7.48854,49.7,53.447,39.4699,6.854
109,2,2004,22.902,13.897,4589.91,229000000000.0,4833.63,8.42512,50.8,53.444,38.9844,6.854
109,2,2003,22.763,13.63,4559.77,175000000000.0,3751.26,7.00769,50.9,53.749,38.5126,6.854
109,2,2002,22.692,13.225,4528.82,115000000000.0,2502.27,6.71032,50.0,54.31,38.0441,6.854
109,2,2001,22.715,12.709,4302.12,122000000000.0,2666.48,6.34662,49.4,55.089,37.5663,6.854
109,2,2000,22.854,12.107,4579.95,136000000000.0,3032.43,5.34856,49.0,56.048,37.0687,6.854
109,2,1999,23.119,11.448,4470.96,137000000000.0,3081.57,4.11625,48.4,57.144,36.5501,6.854
109,2,1998,23.499,10.767,4606.9,138000000000.0,3154.02,2.90622,47.8,58.315,36.0091,6.854
109,2,1997,23.983,10.105,4818.5,153000000000.0,3549.58,1.63209,46.8,59.489,35.4363,6.854
109,2,1996,24.572,9.498,4705.95,148000000000.0,3494.38,0.841883,45.9,60.595,34.821,6.854
109,2,1995,25.276,8.98,4157.57,155000000000.0,3751.85,0.67674,45.2,61.561,34.1572,6.854
109,2,1994,26.107,8.577,4068.48,140000000000.0,3445.23,0.246906,44.4,62.331,33.4386,6.854
109,2,1993,27.055,8.288,4023.29,134000000000.0,3388.73,0.113747,44.0,62.894,32.6717,6.854
109,2,1992,28.095,8.109,3997.04,135000000000.0,3479.07,0.0388691,44.1,63.247,31.8794,6.854
109,2,1991,29.194,8.041,4128.27,124000000000.0,3285.95,0.0132836,44.7,63.384,31.0933,6.854
110,0,2014,9.2,8.5,5355.99,45810600000.0,29623.2,76.19,2.8,83.2293,92.9227,6.854
110,0,2013,9.1,8.3,5409.41,45810600000.0,29211.8,71.635,2.9,83.078,93.2009,6.854
110,0,2012,9.7,8.6,5573.4,45810600000.0,28563.9,69.81,2.9,82.4268,93.5068,6.854
110,0,2011,10.1,8.3,5599.38,45810600000.0,31835.3,67.09,3.0,82.4756,93.5078,6.854
110,0,2010,10.4,8.2,5706.56,45810600000.0,30736.6,65.8,3.2,81.6268,93.1519,19.86
110,0,2009,10.6,8.3,5652.6,45810600000.0,32334.0,62.4,3.3,81.4756,92.9751,17.857
110,0,2008,11.3,8.4,6025.77,45810600000.0,35579.3,59.6,3.4,81.1756,92.1293,11.254
110,0,2007,10.9,8.5,6054.37,45810600000.0,32709.4,55.11,3.6,80.8732,90.6149,8.232
110,0,2006,10.8,8.3,6105.08,45810600000.0,28482.6,50.37,3.7,80.822,88.9761,8.452
110,0,2005,10.6,8.8,6111.22,45810600000.0,26510.7,47.88,3.8,80.1707,87.4655,9.146
110,0,2004,10.6,8.6,5892.31,45810600000.0,24918.6,44.01,3.9,79.8707,85.9848,11.09
110,0,2003,10.4,9.1,5676.14,45810600000.0,21495.7,39.93,4.0,79.6195,84.5088,11.283
110,0,2002,10.1,8.8,5576.55,45810600000.0,17019.5,20.39,4.1,79.5683,83.0225,11.146
110,0,2001,9.9,8.8,5422.52,45810600000.0,15323.6,18.1487,4.3,79.3683,81.9434,10.348
110,0,2000,9.8,8.9,5167.81,45810600000.0,14676.7,13.625,4.4,78.9659,81.2983,13.785
110,0,1999,9.4,9.2,4820.68,45810600000.0,15678.2,7.08504,4.5,78.7171,80.8643,15.476
110,0,1998,9.1,9.0,4479.05,45810600000.0,15340.3,4.36189,4.7,78.6659,80.5372,18.674
110,0,1997,9.2,8.7,4324.42,45810600000.0,14696.2,2.80332,4.9,78.6041,80.2046,20.698
110,0,1996,9.1,8.8,4008.94,45810600000.0,16069.2,1.33185,5.2,78.1205,79.8692,6.854
110,0,1995,9.1,8.7,3917.32,45810600000.0,15429.9,0.380801,5.6,77.9807,79.5372,6.854
110,0,1994,9.4,8.6,3756.04,45810600000.0,13378.8,0.28007,5.9,77.9015,79.1869,6.854
110,0,1993,9.8,8.6,3638.53,45810600000.0,13303.7,0.12769,6.3,77.5466,78.8108,6.854
110,0,1992,10.1,8.5,3690.59,45810600000.0,16068.4,0.0768455,6.7,77.41,78.4032,17.701
110,0,1991,10.2,8.7,3607.7,45810600000.0,14771.7,0.0256862,7.1,76.9712,78.0201,15.929
111,5,2014,16.849,6.282,531.091,79356400000.0,3819.25,25.8,8.0,76.147,73.6825,4.4
111,5,2013,17.093,6.204,525.723,74317800000.0,3610.29,21.9,8.6,75.974,73.6825,4.44
111,5,2012,17.343,6.135,524.308,68434400000.0,3350.52,18.2854,9.1,75.796,73.6825,3.88
111,5,2011,17.594,6.076,502.141,65292800000.0,3200.83,15.0,9.6,75.614,73.6825,4.11
111,5,2010,17.838,6.02,459.684,56725700000.0,2799.65,12.0,10.0,75.439,73.6825,4.94
111,5,2009,18.061,5.961,425.125,42066200000.0,2090.4,8.78,10.3,75.286,73.6825,5.85
111,5,2008,18.252,5.896,426.391,40713800000.0,2037.32,5.8,10.6,75.157,73.6825,5.22
111,5,2007,18.404,5.832,420.32,32350200000.0,1630.39,3.88,11.1,75.037,73.6825,5.97
111,5,2006,18.513,5.779,403.077,28279800000.0,1435.82,2.53757,11.7,74.904,73.6825,6.5
111,5,2005,18.576,5.766,400.103,24405800000.0,1248.7,1.79205,12.2,74.695,73.6825,7.67
111,5,2004,18.592,5.831,354.358,20662500000.0,1065.78,1.44616,15.4,74.337,73.6825,8.38
111,5,2003,18.574,5.989,326.258,18881800000.0,982.196,1.45858,13.0,73.799,73.6825,8.22
111,5,2002,18.535,6.236,303.108,16536500000.0,867.491,1.05042,13.4,73.085,73.6825,8.76
111,5,2001,18.492,6.552,290.825,15749800000.0,832.803,0.793822,13.8,72.233,73.6825,7.9
111,5,2000,18.463,6.89,294.819,16330800000.0,869.697,0.64741,14.2,71.333,73.6825,7.74
111,5,1999,18.464,7.189,263.03,15656300000.0,838.884,0.348414,14.7,70.503,73.6825,8.88
111,5,1998,18.508,7.398,249.184,15795000000.0,850.811,0.296351,15.3,69.845,73.6825,9.17
111,5,1997,18.604,7.488,229.821,15091900000.0,817.064,0.162465,15.9,69.419,73.6825,10.6
111,5,1996,18.759,7.451,204.494,13897700000.0,756.657,0.0544645,16.5,69.237,73.6825,11.35
111,5,1995,18.971,7.308,215.755,13029700000.0,714.233,0.00548444,17.1,69.259,73.6825,12.27
111,5,1994,19.231,7.1,199.674,11717600000.0,647.579,0.00276545,17.7,69.403,73.6825,13.03
112,3,2014,19.537,7.114,3596.78,5240610000.0,9472.01,40.08,19.2,71.133,3.54662,6.94
112,3,2013,19.775,7.071,3630.61,5145760000.0,9402.23,37.4,19.8,71.002,3.50828,6.6
112,3,2012,20.009,7.039,3314.58,4980000000.0,9201.01,34.6812,20.4,70.851,3.46952,8.1
112,3,2011,20.243,7.019,3316.65,4422280000.0,8263.17,32.0,21.2,70.676,3.43063,7.54
112,3,2010,20.485,7.017,2980.36,4368400000.0,8255.8,31.59,22.0,70.465,3.39187,7.15
112,3,2009,20.746,7.038,3026.13,3875560000.0,7408.67,31.36,22.6,70.209,3.35328,8.72
112,3,2008,21.032,7.081,3032.16,3532960000.0,6831.96,21.06,23.4,69.91,3.31489,8.048
112,3,2007,21.346,7.144,2768.1,2936440000.0,5744.42,14.11,24.1,69.579,3.2768,8.267
112,3,2006,21.687,7.22,2762.74,2626490000.0,5197.94,9.49963,24.9,69.227,3.23907,9.233
112,3,2005,22.044,7.3,2764.96,1793390000.0,3590.63,6.40309,25.7,68.877,3.20169,9.34
112,3,2004,22.404,7.372,2592.78,1484090000.0,3006.19,6.07605,26.5,68.555,3.16461,9.49
112,3,2003,22.755,7.428,2477.75,1274190000.0,2611.36,4.71988,27.3,68.28,3.12783,10.4
112,3,2002,23.091,7.461,2544.4,1093570000.0,2267.72,4.16157,28.2,68.064,3.09125,11.075
112,3,2001,23.414,7.469,2358.48,834279000.0,1750.56,3.06445,29.2,67.913,3.05499,11.914
112,3,2000,23.735,7.453,2265.64,947672000.0,2012.26,2.50641,30.1,67.822,3.0189,12.88
113,0,2014,11.9,9.2,2166.12,45810600000.0,4351.89,8.1,2.4,82.2537,23.8052,7.953
113,0,2013,11.8,9.4,2166.12,45810600000.0,4351.89,8.1,2.4,81.9561,23.5685,8.052
113,0,2012,11.9,9.7,2166.12,45810600000.0,4351.89,8.1,2.4,81.7049,23.3696,7.976
113,0,2011,11.8,9.5,2166.12,45810600000.0,4351.89,8.1,2.5,81.8024,23.0278,7.804
113,0,2010,12.3,9.6,2166.12,489000000000.0,4351.89,90.0,2.5,81.4512,22.8545,8.61
113,0,2009,12.0,9.7,2166.12,430000000000.0,4351.89,91.0,2.6,81.3512,22.6605,8.351
113,0,2008,11.9,9.9,2166.12,515000000000.0,4351.89,90.0,2.6,81.1,22.4683,6.235
113,0,2007,11.7,10.0,2166.12,488000000000.0,4351.89,82.01,2.7,80.9,22.2939,6.161
